CustomerId,CustomerName,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ExtraColumn1,ExtraColumn2
AR01364,null,509, Argentina ,male,43,3,VOID,1,TRUE,1,57667.0,0.0,,
ID-2905,Robert Brown,546,Japan,Girl,31,3,"$14,501.49",1,Yes,1,81944.0,1.0,,
CUST_002308,john martinez,530,south korea,FEMALE,50,3,"$11,882.44",2,1,1,82965.0,0.0,,
C1314,sarah martinez,n/a,SOUTH AFRICA,Woman,40,5,12273.77,2,1,1,52847.0,1.0,B,456
#N/A,Robert Martinez,0,Netherlands,M,56,5,missing,2,0,1,56963.0,0.0,,
C2750,sarah martinez,579,SAUDI ARABIA,girl,empty,11,-50000,2,1,1,67434.0,0.0,,
BR02424,"Lisa,Jones",-100,BRAZIL,F,77,5,__,3,NO,0,46549.0,0.0,C,456
ID-2524, Robert Joçhnson ,725,mexico,MALE,58,4,83116.4,3,y,1,88131.0,0.0,,
CUST_001037,"Michael,Davis",458,chile,boy,30,10,70231.65,1,0,0,73666.0,0.0,,
ID-2643,"Maria,Brown",569,Peru ,F,38,5,12526.33,2,1,FALSE,38426.0,1.0,B,
C2677, Emily Miller ,529,usa,boy,19,9,822.02,NULL,0,1,50888.0,0.0,,
ID-1710,ROBERT BROWN,573,UAE,man,54,5,3767.16,3,YES,Inactive,33325.0,0.0,,
US01503,MICHAEL SMITH,739, USA ,man,18,9,16334.61,4,Y,0,47138.0,0.0,A,456
C2671,sarah johnson,,usa,UNDEFINED,44,10,30728.81,3,Yes,1,unknown,0.0,,
NI02726,maria davis,572,NIGERIA,Female,28,9,59137.07,4,0,0,30868.0,0.0,,
C1793,JOHN JONES,665,Canada ,MAN,57,7,172214.38,3,0,1,??,0.0,,
C1849,lisa garcia,516, Egypt,Woman,34,3,143549.61,2,1,1,83706.0,0.0,,
BR01170,"Robert,Davis",501, Brazil ,Man,30,5,"$10,999.33",3,1,0,56978.0,0.0,,456
CUST_002012, Emily Smith ,629, Nigeria ,Woman,NaN,3,54132.61,4,1,1,47070.0,0.0,,
CUST_001512,Sarah Miller,530,na,male,#NULL!,8,58200.63,1,0,1,"$78,918",0.0,,
2467,JANE SMITH,519, Nigeria,man,32,2,92700.36,4,0,0,65200.0,0.0,,
1552,MISSING,639,netherlands,Female,62,8,4911.49,1,0,0,107986.0,0.0,C,456
1801,EMILY RODRIGUEZ,686, Canada,WOMAN,23,2,6982.69,2,0,1,44025.0,0.0,,
CH02703,"Lisa,Brown",471,Chile,MALE,47,3,15684.9,3,0,0,18572.0,0.0,,
ID-1151,lisa martinez,493,EGYPT,WOMAN,19,7,70380.07,1,1,inactive,"$77,477",0.0,,
CO01471,lisa brown,539,Colombia ,man,53,6,25697.88,2,??,0,44273.0,0.0,,
C2033,Michael Jones,507, Nigeria,F,31,7,43059.56,3,0,1,68422.0,0.0,,
ID-1979, Michael Miller ,0,USA,man,33,6,32268.02,2,0,false,62004.0,0.0,,
2810,Sarah Johnson,470,japan,Female,41,5,45448.63,2,yes,1,56769.0,1.0,,
CUST_002883, Sarah Williams ,691, USA,m,31,  ,15772.18,2,No,1,??,0.0,,
C2902, Jane Garcia ,512, Australia,female,57,8,118101.95,1,1,1,44671.0,1.0,,
C1193, Michael Johns®on ,597,GERMANY,Male,20,NaN,105117.12,3,0,0,107705.0,0.0,,
C1558,JAMESñ GARCIA,630, India,F,22,5,8990.2,2,0,0,94127.0,0.0,,
C2508,robert jones,423,argentina,Woman,66,??,28542.86,1,n,1,24168.0,1.0,,
C1154,"Jane,Garcia",645,GERMANY,f,nan,  ,101269.15,3,1,0,100053.0,1.0,,
ID-1020, Lisa Brown ,534, Egypt,WOMAN,28,0,8765.79,2,False,true,67816.0,0.0,,
IN02633,james williams,490,india,male,28,2,10415.75,1,1,0,77587.0,0.0,,
nil,john johnson,555, South Africa,Male,82,6,80097.29,2,n,1,59191.0,0.0,C,456
CUST_001405,James S£mith,525, Japan ,Man,54,7,"$32,448.50",2,yes,1,66539.0,0.0,,
C2017, Lisa Rodriguez ,657,CANADA,Boy,41,7,106873.95,void,Yes,0,83327.0,0.0,,
GE01651,Robert Davis,565, Germany,Man,27,empty,9482.86,2,1,1,111529.0,0.0,,
CUST_001393,Maria Rodriguez,461,Brazil,Male,Infinity,4,62263.54,2,0,0,31541.0,0.0,,
2496,maria martinez,628, Spain,m,33,4,VOID,1,0,INACTIVE,97173.0,1.0,,
CUST_001537,DAVID BROWN,VOID,UK ,Boy,47,4,18855.7,4,1,INACTIVE,28175.0,0.0,,123
C1248,Emily Smith,999,SAUDI ARABIA,WOMAN,33,1,14172.81,3,unknown,0,40771.0,0.0,,
2439,James Brown,661,MEXICO,girl,29,6,31355.96,1,1,1,52369.0,0.0,A,
C2212,"Michael,Williams",572,Australia,Girl,37,6,9476.77,1,1,active,57445.0,0.0,,
2625,Emily Williams,607,Italy,n/a,46,4,0,3,0,0,"$78,372",0.0,A,456
CUST_002516,John Williams,594,Japan,WOMAN,33,1,3807.16,1,1,False,22663.0,0.0,,
1238, Sarah Johnson ,735, Netherlands,male,37,8,#DIV/0!,3,0,1,66719.0,0.0,,
ID-1158, Michael Rodriguez ,547,EGYPT,Female,21,2,75879.77,2,0,0,22188.0,1.0,,
C1920,jane johnson,467,saudi arabia,man,26,missing,137719.81,1,1,1,49520.0,1.0,,
CUST_001323,"David,Rodriguez",690,Canada ,man,36,1,22347.71,3,0,0,97942.0,0.0,,
NE01937,,606,netherlands,WOMAN,Infinity,6,"75,096.97",4,1,UNDEFINED,91196.0,1.0,,
BR02561,"James,Martinez",9999,BRAZIL,Null,45,1,"$53,141.35",1,1,-inf,NONE,1.0,,
CUST_002805,MICHAEL MILLER,684, UK,Girl,85,3,missing,2,0,1,39112.0,0.0,,
CUST_002843,ROBERT MARTINEZ,464,brazil,Female,Null,5,"$1,235.86",1,0,TRUE,20953.0,0.0,,
CUST_001228,J©OHN JONES,498,uae,woman,50,5,33236.7,1,0,1,NIL,1.0,B,
CUST_002245,LISA MARTINEZ,521, India,male,44,6,41102.86,4,0,0,73955.0,0.0,,
2427,maria garcia,1200,germany,m,45,6,8887.4,1,0,INACTIVE,78088.0,1.0,A,
CH02678,robert miller,566, Chile ,f,37,3,158860.89,3,0,0,20102.0,0.0,,
C1613,EMILY MARTINEZ,613, USA,F,18,6,23247.76,1,FALSE,1,"$56,614",0.0,,
2923, David Williams ,559,Italy,female,EMPTY,7,71172.63,2,Y,1,82861.29,0.0,,
2674,JANE BROWN,698,USA,man,45,4,24846.29,1,1,1,"$87,018",0.0,,
ID-2065,JAMES MARTINEZ,540,UAE,Girl,44,4,18548.11,3,Y,1,67549.0,0.0,,
CUST_001283,Michael Miller,474,Japan,woman,30,6,99257.67,1,0,1,84000.0,1.0,,
C1308,EMILY WILLIAMS,622,GERMANY,WOMAN,50,3,7706.65,2,0,1,44594.0,0.0,,
US01321, Jane Martinez ,596, USA ,boy,42,3,"$340,287.56",2,0,None,119782.0,0.0,,
ID-2669,Robert Rodriguez,584,Italy ,man,39,10,5704.57,2,1,1,94724.0,0.0,,
C1157,#DIV/0!,627,Italy ,FEMALE,None,6,28947.34,1,1,0,85878.0,1.0,,
ID-2099,"John,Miller",628,Italy,Girl,63,7,25424.72,1,1,1,119937.0,0.0,,
CUST_001652, Robert Brown ,482,SINGAPORE,Boy,none,3,47797.42,1,false,1,52243.0,0.0,,
ME01723,"Robert,Martinez",623,mexico,man,40,8,46218.93,2,FALSE,0,148032.0,0.0,C,
CUST_001555, Sarah Martinez ,504,Saudi Arabia,Man,26,6,14940.55,3,Null,TRUE,66187.0,0.0,,
ID-1581,Michael Miller,505,SOUTH KOREA,inf,41,3,999999999,1,0,0,22598.0,0.0,,
C1056,"James,Miller",UNKNOWN,Australia ,MALE,25,2,Infinity,1,0,1,49142.0,0.0,A,
CUST_002179,SARAH GARCIA,unknown,Brazil ,m,21,6,159122.7,1,EMPTY,false,"$59,378",0.0,,
SI02382,John Martinez,548,Singapore ,F,32,2,90156.37,1,1,0,46265.0,0.0,,
CUST_002696,john davis,536,italy,man,40,3,169690.21,2,n,1,#VALUE!,0.0,C,
CUST_001256, Emily Johnson ,649, USA,WOMAN,NONE,5,31189.93,4,1,0,92284.0,0.0,,
ID-2440,SARAH WILLIAMS,656,india,Female,47,-10,107196.09,1,0,0,53528.0,0.0,,
CO02953, Sarah Rodriguez ,495, Colombia,MALE,22,1,10731.82,3,1,1,19121.0,1.0,,
1870,Michael Garcia,Infinity, Nigeria,FEMALE,27,4,83361.44,1,1,true,69653.0,0.0,,
C1096, John Rodriguez ,670, USA,MAN,24,4,19191.48,2,1,1,136317.0,0.0,,
Infinity,DAVID JONES,450, Peru ,Boy,38,5,"$98,488.65",2,y,0,66973.0,0.0,,
ID-1513,"Lisa,Jones",702,usa,MALE,18,4,184252.88,2,False,inactive,83366.0,0.0,,
ID-1821,DAVID MILLER,520, Nigeria ,female,20,3,99146.57,1,1,0,Null,0.0,,
IN01974,"Emily,Williams",620, India ,Man,44,8,7322.65,2,1,0,UNKNOWN,0.0,,
SI02863,lisa davis,637, Singapore ,Male,27,4,47915.43,4,0,0,27681.0,1.0,,
C1850,Lisa Johnson,499,Colombia ,nan,47,10,32975.41,2,true,0,68897.0,0.0,,
CUST_001543,"David,Williams",617, UK,F,34,6,30400.5,??,0,ACTIVE,109643.0,0.0,,
MISSING, Jane Brown ,701, Mexico ,man,37,5,73899.93,2,1,1,87118.0,0.0,,
#VALUE!,james brown,1200,South Korea ,woman,34,3,63617.99,3,1,1,51603.0,0.0,,
CUST_001253,maria rodriguez,526, Saudi Arabia,Man,54,7,17499.26,1,1,1,64918.06,0.0,,
NI01729,Emily Jones,502,NIGERIA,female,44,9,21947.71,1,0,1,20236.0,1.0,,
1327,John €Davis,394, Colombia ,Woman,45,6,"$50,521.87",2,0,0,26658.0,0.0,C,
ID-2558,Michael Martinez,666,Netherlands,M,inf,7,65795.9,3,1,1,__,0.0,,123
2185,"Maria,Martinez",556,Nigeria ,boy,33,3,8106.74,10,0,0,34296.0,1.0,,
CUST_001845,Maria Williams,673,USA,FEMALE,41,2,NULL,2,1,inactive,97867.0,0.0,,
2968,JAMES WILLIAMS,553,Nigeria ,Female,56,3,16572.06,2,0,0,30837.0,0.0,,
ID-1820,sarah rodriguez,549, Japan,male,unknown,7,13266.89,4,0,Active,96666.0,0.0,,456
1630, Robert Smith ,618, UK,F,56,6,59230.03,1,1,0,"$60,402",0.0,,
?,david garcia,566,Chile ,Woman,26,3,33965.18,1,0,INACTIVE,27738.71,0.0,,
CUST_001881, Michael Davis ,636,mexico,Male,55,1,34280.73,2,NO,0,70168.0,1.0,,
ID-2700,MICHAEL SMITH,unknown, Australia ,FEMALE,18,5,53188.53,1,NULL,TRUE,"$62,681",0.0,,
CA01554,ROBERT WILLIAMS,641,CANADA,boy,38,2,27468.5,3,,1,83123.0,0.0,C,456
CUST_002327,David Smith,722,usa,F,40,7,14148.65,void,1,1,__,0.0,,
C1810, John Johnson ,537, France ,F,45,5,66086.77,1,0,0,81637.0,0.0,,
ID-1469,emily jones,638,USA,Female,null,5,31277.82,1,1,0,119269.0,1.0,,
ID-2053,Emily Miller,672, Canada ,Man,NaN,4,18901.18,1,0,0,143839.0,0.0,,
N/A,"David,Miller",634,spain,Man,18,2,"9,232.16",2,empty,MISSING,92867.0,0.0,,
BR02637,Emily Rodriguez, ,BRAZIL,MAN,47,3,59310.29,2,0,1,23612.43,0.0,,
C2550,michael rodriguez,599,Nigeria ,FEMALE,24,3,5095.67,1,0,0,21718.0,0.0,,
CUST_002474,"Robert,Williams",633,France ,F,40,6,22229.5,2,y,0,47603.0,0.0,,
UNKNOWN,MICHAEL MARTINEZ,525,SOUTH AFRICA,na,45,UNKNOWN,28689.53,2,1,0,55202.0,0.0,,
PE01856,"Michael,Brown",519,Peru,Male,57,2,"$45,375.79",1,--,Active,20177.0,0.0,,
CUST_001877,emily williams,#N/A,COLOMBIA,MAN,null,4,153869.69,3,TRUE,True,73759.0,0.0,,
C1310,"Lisa,Garcia",538,japan,girl,59,2,64267.04,2,1,TRUE,-10000,0.0,,
US01803,DAVID GARCIA,??, USA ,boy,18,none,11586.33,2,yes,false,79946.0,1.0,,
CUST_001636,james rodriguez, , Egypt ,male,35,6,246907.35,2,0,true,38693.0,1.0,B,
CUST_002408,lisa brown,_,Italy ,,32,6,98099.85,3,FALSE,0,9999999,1.0,,
1712,lisa garcia,774, Canada ,MAN,53,3,23052.8,2,1,active,97242.0,0.0,,
2681,JAMESé MARTINEZ,608,germany,woman,27,4,"$35,362.61",3,y,True,92036.0,0.0,,
1700,Sarah Rodriguez,#NULL!, Germany ,WOMAN,38,4,58658.49,2,0,0,#DIV/0!,0.0,,
1993,"Sarah,Jones",547, Argentina ,man,65,5,33845.12,1,1,1,33116.39,1.0,,
,,,,,,,,,,,,,,
ID-2018,JANE SMITH,658, UK ,FEMALE,26,??,169.68,1,1,0,91936.0,0.0,,
,,,,,,,,,,,,,,
CUST_002828,"James,Martinez",523,Singapore ,girl,67,8,8752.61,3,1,0,67636.0,0.0,,
C1043,"Sarah,Jones",496,egypt,Woman,37,1,6251.31,2,true,1,71715.0,0.0,,
ID-1967, John Davis ,470, UAE ,Female,47,4,1820.15,3,0,inf,53432.0,0.0,,
ID-1204, James Smith ,,uae,Male,32,-5,90712.87,1,NO,0,64287.0,0.0,,
CH01189,"Sarah,Brown",#NULL!, Chile,Girl,40,NIL,NA,2,y,1,22460.0,0.0,,
2628,"David,Williams",9999,Nigeria ,WOMAN,48,8,"89,027.10",3,0,0,63555.0,1.0,,
ID-2306,Maria Jones,546,argentina,M,29,3,49912.14,1,1,INACTIVE,76546.0,0.0,,
ID-2557,John Smith,510,SAUDI ARABIA,Woman,41,,"11,006.21",1,1,1,68893.0,1.0,,
UNKNOWN, John Brown ,490,peru,Male,43,4,106521.05,3,NULL,1,64240.0,0.0,,
C1397,"Lisa,Smith",NULL, Germany ,m,67,nan,60300.66,3,0,1,107922.0,0.0,,
ME02393,"Maria,Davis",686,Mexico ,MALE,54,VOID,33154.31,3,No,1,142317.0,0.0,,
C1922,Maria Jo¥hnson,579,France,Girl,22,3,36641.07,2,1,INACTIVE,114770.0,0.0,,
CUST_001534,Maria Miller,504, Chile ,male,30,5,66444.41,2,0,1,52749.0,0.0,,
CUST_001675,"David,Miller",678,#DIV/0!,Woman,55,8,-50000,3,0,1,84990.0,0.0,,
1377, Emily Davis ,598,spain,girl,40,6,"$29,897.18",2,n,0,107715.0,0.0,,
CUST_001395,David Johnson,524,nil,woman,27,4,18910.87,50,0,0,24958.0,0.0,,
JA02572,"Emily,Martinez",492, Japan ,boy,19,5,84538.3,1,0,1,-10000,0.0,,
CUST_002657,john jones,459,UAE,MAN,50,3,21469.73,Infinity,1,1,29707.0,1.0,,
NI01650,Robert Brown,454,Nigeria ,Male,48,4,26898.77,4,0,Inactive,32441.0,1.0,,
SO01052,Jane Garcia,504, South Africa,N/A,57,2,21584.36,2,0,0,46242.0,0.0,,
CUST_002221,"Michael,Brown",0,India,Female,40,None,7940.89,2,0,ACTIVE,_,1.0,,
ID-1257,-,540,Germany,M,58,5,73518.2,3,NO,0,36420.0,0.0,,
ID-1942,"Lisa,Martinez",630, Peru,girl,38,3,27915.38,1,1,1,"$74,202",0.0,,
ID-1394,"Sarah,Rodriguez",None,south korea,WOMAN,38,2,158067.68,2,False,active,61157.0,0.0,,
CUST_002735,robert brown,475, Chile,Boy,34,undefined,140200.77,2,true,0,66209.0,0.0,A,456
ID-1535,DAVID JONES,717, USA ,Woman,53,3,EMPTY,2,y,0,133032.0,0.0,,
nan,"Lisa,Johnson",500,Egypt ,F,37,5,54137.65,-1,1,1,38833.0,0.0,,
2680,DAVID RODRIGUEZ,372,Egypt,Female,31,7,945.11,3,false,false,"$69,292",0.0,,
CUST_002917, John Brown ,555, Australia ,female,42,6,??,2,Y,False,48325.0,0.0,,
2300,John Johnson,396, Brazil,female,18,5,111649.85,4,No,0,26797.0,0.0,,
C2655,"Lisa,Miller",484,South Africa ,Boy,47,-1,"$70,044.39",3,1,1,81261.0,0.0,,
ID-2829,DAVID MARTINEZ,546, Singapore ,F,37,4,212256.13,4,Y,1,99692.0,0.0,,
CUST_001192,david jones,545,Peru,female,29,4,N/A,0,0,Inactive,64189.0,1.0,,
C2989, James Brown ,447,Nigeria ,MAN,38,11,"38,600.29",1,1,1,58167.0,0.0,,
1015,LISA GARCIA,573, India,man,31,4,55757.75,3,1,1,"$39,011",0.0,,
C1081,"David,Rodriguez",  , Brazil,MALE,57,3,8489.18,3,1,1,57830.0,0.0,,
C1255,JANE JONES,576,UAE,Girl,47,1,20575.08,1,TRUE,0,26955.0,0.0,,
NE02931,EMILY WILLIAMS,601,netherlands,Boy,79,8,39694.19,4,1,0,75922.0,1.0,,
CUST_001149,Emily Smith,616, UK ,m,54,8,"3,101.34",2,0,true,115974.0,0.0,,
CUST_001147,JAMES BROWN,548, Saudi Arabia,FEMALE,59,2,112305.93,1,0,missing,41283.0,0.0,,
SA01629,lisa davis,579, Saudi Arabia,Male,27,3,14141.24,1,0,#N/A,27483.0,0.0,,123
C2326,LISA GARCIA,537,peru,Man,30,5,96942.33,1,0,nan,,1.0,,
C2128,"Jane,Miller",533,Netherlands,F,47,1,5565.23,4,yes,0,9999999,0.0,,
C2129,Lisa Martinez,571, Germany,M,34,7,78011.44,3,0,False,"$52,596",0.0,,
CUST_001367, Michael Smith ,492,EGYPT,Woman,40,4,27165.97,1,1,True,81312.0,1.0,,
1117,robert jones,462,BRAZIL,FEMALE,37,5,3760.26,2,1,0,46196.0,1.0,,
2809, Robert Miller ,463,Peru ,Girl,46,7,80213.2,1,1,0,29455.0,1.0,,
IN02102,LISA SMITH,601,India,female,29,6,24957.93,3,1,0,92500.0,1.0,,
SA01565,MARIA GARCIñA,548, Saudi Arabia,m,30,4,38564.21,2,0,TRUE,void,0.0,,
IN01882, Jane Jones ,-inf,India ,-,48,6,2162.84,2,0,1,39883.0,0.0,,
CUST_002768,Lisa Miller,540, Chile,girl,24,4,50080.88,3,0,1,26122.0,0.0,,
#VALUE!, John Miller ,454, Argentina ,FEMALE,27,8,-50000,3,0,1,51170.0,0.0,,
ID-1944, Jane Smith ,633,MEXICO,Male,18,5,81452.63,1,1,1,9999999,0.0,,
CUST_002455,sarah miller,675, Canada,FEMALE,150,7,55274.54,3,0,0,--,0.0,,
CUST_002685,"Michael,Brown",502,Japan ,boy,28,6,32713.0,2,1,__,  ,0.0,,
CUST_002735,robert brown,475, Chile,Boy,34,undefined,140200.77,2,true,0,66209.0,0.0,A,456
ID-1866, Maria Smith ,525,Saudi Arabia,man,18,  ,31212.01,1,0,0,54362.0,0.0,,
C2587,SARAH JOHNSON,470, Chile,boy,33,7,46586.01,-1,1,1,"$46,797",0.0,,
CO01835,emily davis,513,Colombia ,MAN,64,5,9325.68,1,1,0,32111.0,0.0,,456
2448,michael smith,,Peru,Girl,40,2,74521.36,2,No,1,15686.86,0.0,,
2816,JOHN SMITH,-100, Nigeria ,#N/A,29,4,"$24,186.07",1,0,0,"$75,032",0.0,B,123
CH02957,david martinez,476,CHILE,Girl,73,6,147193.54,3,0,1,78868.0,0.0,,
ME02704,MARIA SMITH,684, Mexico ,MALE,39,4,25169.08,3,1,1,120591.0,0.0,C,456
2849,david williams,556,india,F,25,8,21082.83,3,0,1,nil,1.0,,
ID-1213, Sarah Miller ,632,NETHERLANDS,Man,,7,49889.62,2,N,FALSE,None,1.0,,
C1589,Sarah Johnson,474,Peru,MAN,55,8,112203.1,4,0,0,21165.0,0.0,,
ID-2548,james martinez,489,SAUDI ARABIA,F,38,5,"$1,943.88",3,true,0,38179.0,0.0,,
CUST_001399,"Jame£s,Brown",599,France,Boy,36,3,44041.8,2,1,True,-10000,0.0,,
ID-2551,"Lisa,Jones",496,SAUDI ARABIA,girl,60,9,66336.13,4,0,1,,1.0,,
US01718,jane miller,#NULL!, USA,Woman,41,2,"6,400.72",2,Yes,0,0,0.0,,
C1365,JANE MARTINEZ,522, UAE ,WOMAN,43,3,"$47,440.16",4,1,1,65648.0,1.0,,
1200, John Rodriguez ,703,usa,MALE,42,none,4136.84,3,false,1,#DIV/0!,0.0,,
1195,DAVID RODRIGUEZ,441, Nigeria,Female,37,6,74718.9,4,No,1,32671.0,0.0,,
ID-1216, Robert Rodriguez ,644,Mexico,Boy,37,4,10913.88,2,1,1,63682.0,0.0,,
#NULL!,"Sarah,Johnson",547,Egypt,Female,47,9,52272.24,1,0,0,82613.0,0.0,,
PE02160,DAVID MARTINEZ,562, Peru ,na,52,3,16281.11,3,1,0,50749.0,0.0,,
ID-2334,"Michael,Miller",634, Netherlands,Man,44,6,69392.56,1,0,1,33500.0,1.0,,
PE01472,David Davis,472,peru,f,28,5,69037.23,2,YES,false,29042.0,0.0,,
PE01496, Sarah Brown ,469, Peru ,Male,36,7,35123.25,1,0,0,59962.0,0.0,,
C2040,MICHAEL BROWN,608,UK,male,150,6,,4,1,0,60581.0,0.0,,
CUST_001224,Emily Johnson,637,Italy,Woman,18,3,"40,894.99",void,1,True,57601.0,0.0,,
2368,Jane Johnson,487, Peru ,Female,23,3,"15,851.74",2,1,1,21130.0,0.0,,
1376,Emily Miller,514,UAE,boy,36,6,117297.23,2,1,1,57591.0,0.0,,
SO01126,Maria Smith,EMPTY,south korea,Female,33,7,49923.9,3,0,1,30525.0,0.0,,
C1311,MICHAEL MARTINEZ,597,SOUTH KOREA,MALE,missing,7,96542.12,3,1,1,None,0.0,,
C1644, Lisa Garcia ,NaN,japan,m,28,5,"$22,835.63",2,TRUE,1,"$32,752",0.0,,
2858,JOHN SMITH,506,saudi arabia,WOMAN,42,7,17107.59,1,1,1,66543.0,0.0,,
CUST_002201, John Jones ,766,USA,F,26,3,8460.96,2,y,1,118250.0,0.0,,
GE01434,david miller,564,GERMANY,boy,0,3,80136.97,4,1,0,26913.0,0.0,,
2098,Maria Jones,601,UK,MAN,28,8,25769.5,2,FALSE,0,Null,0.0,C,456
C1156,ROBERT MILLER,508, South Africa,MAN,56,3,"$22,906.47",1,FALSE,inactive,19858.0,0.0,,
1765,JANE WILLIAMS,396,colombia,boy,34,7,47020.02,2,n,1,39033.0,1.0,,
C2818,sarah miller,688,USA ,female,31,11,57548.86,4,0,1,--,1.0,,
ID-1487,"David,Johnson",550,Argentina,MAN,49,7,807.9,4,0,1,39504.0,1.0,,
C1676, Michael Williams ,631,Mexico,MAN,27,NULL,32986.99,3,1,1,75402.0,0.0,,
AU01426,"Robert,Smith",557, Australia,WOMAN,35,3,8642.53,4,n,0,90368.0,0.0,,
IN01716,DAVID MILLER,660, India,female,27,7,63758.46,2,1,1,91528.0,0.0,,
CUST_001164, Sarah Martinez ,578, South Korea ,woman,32,9,14696.45,3,0,1,23074.0,0.0,,
US01759,sarah martinez,719, USA ,girl,36,3,127920.6,2,1,1,73647.0,0.0,,
ID-2258, Sarah Davis ,500,Colombia ,male,52,8,62955.24,1,0,Inactive,32580.0,0.0,,
CUST_001358,"Robert,Miller",662,MEXICO,Man,49,9,$543.50,3,1,0,126118.0,0.0,,
CUST_002178,EMILY SMITH,,Argentina,boy,18,5,-50000,4,1,active,35341.0,0.0,,
SA01662,"Sar¥ah,Davis",543,SAUDI ARABIA,female,54,4,54936.94,1,0,TRUE,"$60,176",0.0,,
CUST_001131,Maria Williams,495, UAE ,f,33,6,2939.06,2,no,0,85436.0,0.0,,
EG02841,"Michael,Rodriguez",488,egypt,WOMAN,18,3,unknown,3,0,0,81708.0,0.0,,
CA01782,emily jones,766, Canada ,m,43,5,26529.96,2,FALSE,0,"$110,329",0.0,,
C1975, James Rodriguez ,486,Brazil ,Boy,MISSING,6,18223.24,2,0,0,25376.0,0.0,,
ID-1706,"John,Rodriguez",574, South Korea ,MALE,56,4,"$15,590.10",2,1,false,89707.0,0.0,,
CUST_002340,ROBERT MARTINEZ,529,nigeria,FEMALE,22,10,32093.35,3,1,0,81381.0,0.0,,
C2819,JANE GARCIA,538, Peru ,WOMAN,31,2,"$20,547.74",3,0,0,17825.0,0.0,,
C1935,"Sarah,Johnson",,colombia,man,18,2,15363.38,2,YES,0,na,0.0,,
2520,"James,Rodriguez",456,argentina,WOMAN,47,4,none,3,1,0,65612.0,1.0,,123
ID-2596,james rodriguez,558, South Korea ,Female,28,6,2445.53,3,0,1,62646.0,0.0,,
ID-2202,"Emily,Williams",626,Canada,girl,29,6,3317.43,2,1,1,-10000,1.0,C,
2719, James Rodriguez ,698,uk,girl,36,6,177205.22,2,1,FALSE,37142.0,0.0,,
C1827,jane smith,462,nigeria,boy,#NULL!,2,46597.72,2,0,false,60155.0,0.0,B,123
-inf,John Martine®z,562,japan,WOMAN,n/a,6,7743.27,1,1,Active,54622.0,1.0,,
IN02793, Lisa Johnson ,548,India ,FEMALE,51,4,-50000,1,0,1,48299.0,1.0,B,
CUST_001753,robert davis,446, Peru ,-,43,4,"$35,642.71",2,0,Active,0,1.0,,
C2715,David Rodriguez,526,0,male,32,10,49157.08,3,VOID,inactive,40247.0,0.0,,
C1031, Lisa Garcia ,533, Japan,Man,19,3,6169.02,1,0,0,23258.0,0.0,,
C2437,David Brown,643,mexico,none,33,4,24956.75,2,1,0,86387.0,0.0,,
ID-1698,sarah davis,501,Argentina,F,41,-10,58147.44,2,1,inactive,21158.03,1.0,,
1219, Sarah Smith ,653,Netherlands,m,42,5,"$27,394.21",2,No,0,111223.0,0.0,,
1319,Lisa Davis,469,UAE,F,47,7,60023.75,2,1,1,49129.0,1.0,,
CUST_002415,lisa davis,544,GERMANY,WOMAN,32,8,65443.34,3,0,0,43633.0,0.0,,
C1532,"John,Williams",502, Egypt,M,44,5,2499.78,3,0,0,49539.0,0.0,,
-,michael martinez,633, Japan ,WOMAN,19,6,14270.07,4,1,0,51151.0,0.0,,
ID-2866,"Maria,Jones",0,Chile ,Man,39,3,25690.27,1,1,0,16579.0,0.0,,
2918,DAVID MARTINEZ,void,Canada ,woman,18,7,NaN,3,1,1,UNDEFINED,1.0,,
ME02682,"Michael,Brown",686, Mexico ,woman,25,6,118233.37,2,1,0,37562.0,0.0,,
CUST_001582,Sarah Jon€es,507,colombia,MAN,49,3,14315.94,2,1,0,31553.0,0.0,,
1055, David Garcia ,693,canada,girl,25,5,10677.55,1,__,1,50272.0,0.0,,
CUST_001907, Saraøh Johnson ,682,France ,girl,45,4,59902.1,2,Yes,0,NIL,0.0,,
1683,JANE JONES,739,CANADA,Man,34,inf,118001.25,1,1,1,93832.0,0.0,,
2959,"Maria,Martinez",674,UK ,woman,55,10,28601.36,UNKNOWN,1,Inactive,74050.0,0.0,,
AU01016,"Michael,Williams",509,Australia ,Boy,51,5,"$10,321.61",1,1,1,67271.0,1.0,,
NI02457, ñDavid Johnson ,475,NIGERIA,F,30,3,46865.43,2,EMPTY,0,72166.0,0.0,,
C2106, Sarah Johnson ,653,Mexico,Boy,18,3,52086.97,4,1,0,111580.0,0.0,,
ID-2344, Maria Garcia ,542,south africa,woman,37,10,17599.03,2,0,0,35953.0,0.0,,
ID-1444,maria williams,732,Canada ,FEMALE,23,8,61788.45,1,1,1,130662.0,0.0,,
2804, John™ Rodriguez ,664,canada,m,45,5,61583.64,2,false,1,51628.0,0.0,,
1527,Michael Miller,558, UAE ,man,44,6,52517.85,4,0,false,83651.0,1.0,,
CUST_002607,emily davis,515, Peru,F,30,4,"$50,165.82",?,1,INACTIVE,67855.0,0.0,,
CUST_002255,"Robert,Rodriguez",,INDIA,Man,34,8,42061.34,2,1,1,87998.0,0.0,,
ID-1773,"Jane,Rodriguez",581,Italy,MALE,45,6,,2,1,0,99413.0,0.0,,
